"";"Codigo.do.Municipio";"Municipios";"Territorios.de.Identidade";"Ano";"status";"total"
"823";2929206;"São Francisco do Conde";"Metropolitano de Salvador";2000;"fxa_0a14";32,5
"824";2929503;"São Sebastião do Passé";"Metropolitano de Salvador";2000;"fxa_0a14";30,8
"825";2930709;"Simões Filho";"Metropolitano de Salvador";2000;"fxa_0a14";33
"826";2933208;"Vera Cruz";"Metropolitano de Salvador";2000;"fxa_0a14";31,5
"827";2903409;"Belmonte";"Costa do Descobrimento";2000;"fxa_0a14";36,4
"828";2910727;"Eunápolis";"Costa do Descobrimento";2000;"fxa_0a14";32,9
"829";2911808;"Guaratinga";"Costa do Descobrimento";2000;"fxa_0a14";35,2
"830";2914653;"Itabela";"Costa do Descobrimento";2000;"fxa_0a14";37,3
"831";2915304;"Itagimirim";"Costa do Descobrimento";2000;"fxa_0a14";31,4
"832";2916302;"Itapebi";"Costa do Descobrimento";2000;"fxa_0a14";36,8
"833";2925303;"Porto Seguro";"Costa do Descobrimento";2000;"fxa_0a14";35,6
"834";2927705;"Santa Cruz Cabrália";"Costa do Descobrimento";2000;"fxa_0a14";36,5
"835";2901155;"América Dourada";"Irecê";2010;"fxa_0a14";31,2
"836";2903003;"Barra do Mendes";"Irecê";2010;"fxa_0a14";27,2
"837";2903235;"Barro Alto";"Irecê";2010;"fxa_0a14";28,3
"838";2905305;"Cafarnaum";"Irecê";2010;"fxa_0a14";29,8
"839";2906204;"Canarana";"Irecê";2010;"fxa_0a14";29,4
"840";2907608;"Central";"Irecê";2010;"fxa_0a14";28,3
"841";2911303;"Gentio do Ouro";"Irecê";2010;"fxa_0a14";27,3
"842";2912400;"Ibipeba";"Irecê";2010;"fxa_0a14";26,1
"843";2913101;"Ibititá";"Irecê";2010;"fxa_0a14";26,5
"844";2914109;"Ipupiara";"Irecê";2010;"fxa_0a14";23,4
"845";2914604;"Irecê";"Irecê";2010;"fxa_0a14";26,6
"846";2915353;"Itaguaçu da Bahia";"Irecê";2010;"fxa_0a14";31
"847";2918357;"João Dourado";"Irecê";2010;"fxa_0a14";30
"848";2918506;"Jussara";"Irecê";2010;"fxa_0a14";29,5
"849";2919157;"Lapão";"Irecê";2010;"fxa_0a14";28,6
"850";2922052;"Mulungu do Morro";"Irecê";2010;"fxa_0a14";31,6
"851";2925600;"Presidente Dutra";"Irecê";2010;"fxa_0a14";25,6
"852";2929255;"São Gabriel";"Irecê";2010;"fxa_0a14";28,5
"853";2932408;"Uibaí";"Irecê";2010;"fxa_0a14";24,4
"854";2933604;"Xique-Xique";"Irecê";2010;"fxa_0a14";31,2
"855";2902708;"Barra";"Velho Chico";2010;"fxa_0a14";34,3
"856";2903904;"Bom Jesus da Lapa";"Velho Chico";2010;"fxa_0a14";29,2
"857";2904506;"Brotas de Macaúbas";"Velho Chico";2010;"fxa_0a14";27
"858";2907103;"Carinhanha";"Velho Chico";2010;"fxa_0a14";31,1
"859";2910776;"Feira da Mata";"Velho Chico";2010;"fxa_0a14";26
"860";2913200;"Ibotirama";"Velho Chico";2010;"fxa_0a14";27,8
"861";2913408;"Igaporã";"Velho Chico";2010;"fxa_0a14";23,6
"862";2920205;"Malhada";"Velho Chico";2010;"fxa_0a14";31,9
"863";2921054;"Matina";"Velho Chico";2010;"fxa_0a14";27,9
"864";2921609;"Morpará";"Velho Chico";2010;"fxa_0a14";27,1
"865";2922250;"Muquém do São Francisco";"Velho Chico";2010;"fxa_0a14";34,4
"866";2923209;"Oliveira dos Brejinhos";"Velho Chico";2010;"fxa_0a14";27,5
"867";2923704;"Paratinga";"Velho Chico";2010;"fxa_0a14";29,2
"868";2926400;"Riacho de Santana";"Velho Chico";2010;"fxa_0a14";25,6
"869";2930154;"Serra do Ramalho";"Velho Chico";2010;"fxa_0a14";31,3
"870";2930758;"Sítio do Mato";"Velho Chico";2010;"fxa_0a14";32,8
"871";2900108;"Abaíra";"Chapada Diamantina";2010;"fxa_0a14";18,8
"872";2901304;"Andaraí";"Chapada Diamantina";2010;"fxa_0a14";31,5
"873";2902807;"Barra da Estiva";"Chapada Diamantina";2010;"fxa_0a14";28,3
"874";2904001;"Boninal";"Chapada Diamantina";2010;"fxa_0a14";26,6
"875";2904050;"Bonito";"Chapada Diamantina";2010;"fxa_0a14";33,5
"876";2912202;"Ibicoara";"Chapada Diamantina";2010;"fxa_0a14";30,7
"877";2913002;"Ibitiara";"Chapada Diamantina";2010;"fxa_0a14";24,3
"878";2914307;"Iramaia";"Chapada Diamantina";2010;"fxa_0a14";28,1
"879";2914406;"Iraquara";"Chapada Diamantina";2010;"fxa_0a14";30,1
"880";2915007;"Itaeté";"Chapada Diamantina";2010;"fxa_0a14";30
"881";2918605;"Jussiape";"Chapada Diamantina";2010;"fxa_0a14";19,5
"882";2919306;"Lençóis";"Chapada Diamantina";2010;"fxa_0a14";30
"883";2920809;"Marcionílio Souza";"Chapada Diamantina";2010;"fxa_0a14";29,9
"884";2921708;"Morro do Chapéu";"Chapada Diamantina";2010;"fxa_0a14";30,1
"885";2921906;"Mucugê";"Chapada Diamantina";2010;"fxa_0a14";27,1
"886";2922854;"Nova Redenção";"Chapada Diamantina";2010;"fxa_0a14";26,5
"887";2923035;"Novo Horizonte";"Chapada Diamantina";2010;"fxa_0a14";24,6
"888";2923506;"Palmeiras";"Chapada Diamantina";2010;"fxa_0a14";29,1
"889";2924306;"Piatã";"Chapada Diamantina";2010;"fxa_0a14";27,1
"890";2926707;"Rio de Contas";"Chapada Diamantina";2010;"fxa_0a14";20,1
"891";2929909;"Seabra";"Chapada Diamantina";2010;"fxa_0a14";28,8
"892";2930808;"Souto Soares";"Chapada Diamantina";2010;"fxa_0a14";30,8
"893";2932804;"Utinga";"Chapada Diamantina";2010;"fxa_0a14";31,5
"894";2933406;"Wagner";"Chapada Diamantina";2010;"fxa_0a14";28,8
"895";2902104;"Araci";"Sisal";2010;"fxa_0a14";32,1
"896";2903276;"Barrocas";"Sisal";2010;"fxa_0a14";26,7
"897";2903607;"Biritinga";"Sisal";2010;"fxa_0a14";27,3
"898";2906402;"Candeal";"Sisal";2010;"fxa_0a14";25,3
"899";2906808;"Cansanção";"Sisal";2010;"fxa_0a14";29,9
"900";2908408;"Conceição do Coité";"Sisal";2010;"fxa_0a14";26,6
"901";2913309;"Ichu";"Sisal";2010;"fxa_0a14";24,5
"902";2917003;"Itiúba";"Sisal";2010;"fxa_0a14";29,9
"903";2919108;"Lamarão";"Sisal";2010;"fxa_0a14";28,6
"904";2921500;"Monte Santo";"Sisal";2010;"fxa_0a14";29
"905";2922656;"Nordestina";"Sisal";2010;"fxa_0a14";29,2
"906";2925808;"Queimadas";"Sisal";2010;"fxa_0a14";27,8
"907";2925907;"Quijingue";"Sisal";2010;"fxa_0a14";28,6
"908";2926103;"Retirolândia";"Sisal";2010;"fxa_0a14";24,5
"909";2928000;"Santaluz";"Sisal";2010;"fxa_0a14";27,2
"910";2928950;"São Domingos";"Sisal";2010;"fxa_0a14";23,5
"911";2930501;"Serrinha";"Sisal";2010;"fxa_0a14";26,4
"912";2931509;"Teofilândia";"Sisal";2010;"fxa_0a14";30,1
"913";2931905;"Tucano";"Sisal";2010;"fxa_0a14";27,5
"914";2933000;"Valente";"Sisal";2010;"fxa_0a14";23,3
"915";2920908;"Almadina";"Litoral Sul";2010;"fxa_0a14";25,6
"916";2928059;"Arataca";"Litoral Sul";2010;"fxa_0a14";33,2
"917";2906303;"Aurelino Leal";"Litoral Sul";2010;"fxa_0a14";29
"918";2923902;"Barro Preto/Lomanto Junior";"Litoral Sul";2010;"fxa_0a14";25
"919";2905602;"Buerarema";"Litoral Sul";2010;"fxa_0a14";25,4
"920";2902252;"Camacan";"Litoral Sul";2010;"fxa_0a14";29,9
"921";2932507;"Canavieiras";"Litoral Sul";2010;"fxa_0a14";27,5
"922";2929354;"Coaraci";"Litoral Sul";2010;"fxa_0a14";25,2
"923";2918555;"Floresta Azul";"Litoral Sul";2010;"fxa_0a14";26
"924";2915403;"Ibicaraí";"Litoral Sul";2010;"fxa_0a14";26,2
"925";2916203;"Ilhéus";"Litoral Sul";2010;"fxa_0a14";25,2
"926";2912103;"Itabuna";"Litoral Sul";2010;"fxa_0a14";22,9
"927";2911006;"Itacaré";"Litoral Sul";2010;"fxa_0a14";31,5
"928";2914802;"Itaju do Colônia";"Litoral Sul";2010;"fxa_0a14";30,3
"929";2903300;"Itajuípe";"Litoral Sul";2010;"fxa_0a14";25,5
"930";2900900;"Itapé";"Litoral Sul";2010;"fxa_0a14";26
"931";2908002;"Itapitanga";"Litoral Sul";2010;"fxa_0a14";26,4
"932";2915502;"Jussari";"Litoral Sul";2010;"fxa_0a14";27,6
"933";2913606;"Maraú";"Litoral Sul";2010;"fxa_0a14";31,4
"934";2932705;"Mascote";"Litoral Sul";2010;"fxa_0a14";31,1
"935";2916609;"Pau Brasil";"Litoral Sul";2010;"fxa_0a14";31,9
"936";2902401;"Santa Luzia";"Litoral Sul";2010;"fxa_0a14";28,7
"937";2914901;"São José da Vitória";"Litoral Sul";2010;"fxa_0a14";29,3
"938";2932200;"Ubaitaba";"Litoral Sul";2010;"fxa_0a14";27,6
"939";2912707;"Una";"Litoral Sul";2010;"fxa_0a14";29,3
"940";2920700;"Uruçuca";"Litoral Sul";2010;"fxa_0a14";27,2
"941";2902302;"Aratuípe";"Baixo Sul";2010;"fxa_0a14";28,2
"942";2905404;"Cairu";"Baixo Sul";2010;"fxa_0a14";28,2
"943";2905800;"Camamu";"Baixo Sul";2010;"fxa_0a14";33,4
"944";2911204;"Gandu";"Baixo Sul";2010;"fxa_0a14";27,2
"945";2912707;"Ibirapitanga";"Baixo Sul";2010;"fxa_0a14";33
"946";2913457;"Igrapiúna";"Baixo Sul";2010;"fxa_0a14";33,2
"947";2917300;"Ituberá";"Baixo Sul";2010;"fxa_0a14";29,1
"948";2917805;"Jaguaripe";"Baixo Sul";2010;"fxa_0a14";29,3
"949";2922607;"Nilo Peçanha";"Baixo Sul";2010;"fxa_0a14";28,5
"950";2924678;"Piraí do Norte";"Baixo Sul";2010;"fxa_0a14";30,1
"951";2925758;"Presidente Tancredo Neves";"Baixo Sul";2010;"fxa_0a14";29,8
"952";2931202;"Taperoá";"Baixo Sul";2010;"fxa_0a14";31,2
"953";2931608;"Teolândia";"Baixo Sul";2010;"fxa_0a14";29,4
"954";2932903;"Valença";"Baixo Sul";2010;"fxa_0a14";26,9
"955";2933505;"Wenceslau Guimarães";"Baixo Sul";2010;"fxa_0a14";30,9
"956";2900801;"Alcobaça";"Extremo Sul";2010;"fxa_0a14";30
"957";2906907;"Caravelas";"Extremo Sul";2010;"fxa_0a14";29,9
"958";2912806;"Ibirapoã";"Extremo Sul";2010;"fxa_0a14";26
"959";2915601;"Itamaraju";"Extremo Sul";2010;"fxa_0a14";27,5
"960";2916005;"Itanhém";"Extremo Sul";2010;"fxa_0a14";24,2
"961";2918456;"Jucuruçu";"Extremo Sul";2010;"fxa_0a14";27,8
"962";2918902;"Lajedão";"Extremo Sul";2010;"fxa_0a14";24,7
"963";2921104;"Medeiros Neto";"Extremo Sul";2010;"fxa_0a14";25,4
"964";2922003;"Mucuri";"Extremo Sul";2010;"fxa_0a14";29,6
"965";2923001;"Nova Viçosa";"Extremo Sul";2010;"fxa_0a14";30,3
"966";2925501;"Prado";"Extremo Sul";2010;"fxa_0a14";31,1
"967";2931350;"Teixeira de Freitas";"Extremo Sul";2010;"fxa_0a14";26,6
"968";2933257;"Vereda";"Extremo Sul";2010;"fxa_0a14";27,2
"969";2904803;"Caatiba";"Médio Sudoeste da Bahia";2010;"fxa_0a14";26,3
"970";2910909;"Firmino Alves";"Médio Sudoeste da Bahia";2010;"fxa_0a14";26,1
"971";2912301;"Ibicuí";"Médio Sudoeste da Bahia";2010;"fxa_0a14";25,4
"972";2913507;"Iguaí";"Médio Sudoeste da Bahia";2010;"fxa_0a14";26,8
"973";2915809;"Itambé";"Médio Sudoeste da Bahia";2010;"fxa_0a14";27,4
"974";2916401;"Itapetinga";"Médio Sudoeste da Bahia";2010;"fxa_0a14";25,2
"975";2916807;"Itarantim";"Médio Sudoeste da Bahia";2010;"fxa_0a14";25,2
"976";2917102;"Itororó";"Médio Sudoeste da Bahia";2010;"fxa_0a14";25,6
"977";2919702;"Macarani";"Médio Sudoeste da Bahia";2010;"fxa_0a14";26,1
"978";2920007;"Maiquinique";"Médio Sudoeste da Bahia";2010;"fxa_0a14";26,8
"979";2922706;"Nova Canaã";"Médio Sudoeste da Bahia";2010;"fxa_0a14";26,7
"980";2925402;"Potiraguá";"Médio Sudoeste da Bahia";2010;"fxa_0a14";27,3
"981";2927804;"Santa Cruz da Vitória";"Médio Sudoeste da Bahia";2010;"fxa_0a14";24,5
"982";2901007;"Amargosa";"Vale do Jiquiriçá";2010;"fxa_0a14";24,9
"983";2904308;"Brejões";"Vale do Jiquiriçá";2010;"fxa_0a14";25,7
"984";2909505;"Cravolândia";"Vale do Jiquiriçá";2010;"fxa_0a14";27,3
"985";2910305;"Elísio Medrado";"Vale do Jiquiriçá";2010;"fxa_0a14";22,5
"986";2914208;"Irajuba";"Vale do Jiquiriçá";2010;"fxa_0a14";28,1
"987";2916708;"Itaquara";"Vale do Jiquiriçá";2010;"fxa_0a14";25,2
"988";2916906;"Itiruçu";"Vale do Jiquiriçá";2010;"fxa_0a14";25,5
"989";2917607;"Jaguaquara";"Vale do Jiquiriçá";2010;"fxa_0a14";28,5
"990";2918209;"Jiquiriçá";"Vale do Jiquiriçá";2010;"fxa_0a14";26,2
"991";2918704;"Lafayette Coutinho";"Vale do Jiquiriçá";2010;"fxa_0a14";21,8
"992";2919058;"Lagedo do Tabocal";"Vale do Jiquiriçá";2010;"fxa_0a14";26,9
"993";2918803;"Laje";"Vale do Jiquiriçá";2010;"fxa_0a14";27,3
"994";2920502;"Maracás";"Vale do Jiquiriçá";2010;"fxa_0a14";25,6
"995";2921302;"Milagres";"Vale do Jiquiriçá";2010;"fxa_0a14";26,7
"996";2922409;"Mutuípe";"Vale do Jiquiriçá";2010;"fxa_0a14";24,5
"997";2922805;"Nova Itarana";"Vale do Jiquiriçá";2010;"fxa_0a14";30
"998";2924900;"Planaltino";"Vale do Jiquiriçá";2010;"fxa_0a14";24,6
"999";2927903;"Santa Inês";"Vale do Jiquiriçá";2010;"fxa_0a14";25,1
"1000";2929404;"São Miguel das Matas";"Vale do Jiquiriçá";2010;"fxa_0a14";26,1
"1001";2932101;"Ubaíra";"Vale do Jiquiriçá";2010;"fxa_0a14";25,4
"1002";2905909;"Campo Alegre de Lourdes";"Sertão do São Francisco";2010;"fxa_0a14";30,1
"1003";2906824;"Canudos";"Sertão do São Francisco";2010;"fxa_0a14";30,1
"1004";2907202;"Casa Nova";"Sertão do São Francisco";2010;"fxa_0a14";29,5
"1005";2909901;"Curaçá";"Sertão do São Francisco";2010;"fxa_0a14";29,8
"1006";2918407;"Juazeiro";"Sertão do São Francisco";2010;"fxa_0a14";28
"1007";2924405;"Pilão Arcado";"Sertão do São Francisco";2010;"fxa_0a14";32,2
"1008";2926004;"Remanso";"Sertão do São Francisco";2010;"fxa_0a14";28,3
"1009";2930204;"Sento Sé";"Sertão do São Francisco";2010;"fxa_0a14";32,2
"1010";2930774;"Sobradinho";"Sertão do São Francisco";2010;"fxa_0a14";28,8
"1011";2932002;"Uauá";"Sertão do São Francisco";2010;"fxa_0a14";25,9
"1012";2901403;"Angical";"Bacia do Rio Grande";2010;"fxa_0a14";26,7
"1013";2902500;"Baianópolis";"Bacia do Rio Grande";2010;"fxa_0a14";28
"1014";2903201;"Barreiras";"Bacia do Rio Grande";2010;"fxa_0a14";26,9
"1015";2904753;"Buritirama";"Bacia do Rio Grande";2010;"fxa_0a14";31,6
"1016";2907400;"Catolândia";"Bacia do Rio Grande";2010;"fxa_0a14";25,6
"1017";2909406;"Cotegipe";"Bacia do Rio Grande";2010;"fxa_0a14";28,4
"1018";2909703;"Cristópolis";"Bacia do Rio Grande";2010;"fxa_0a14";26,5
"1019";2911105;"Formosa do Rio Preto";"Bacia do Rio Grande";2010;"fxa_0a14";31
"1020";2919553;"Luís Eduardo Magalhães";"Bacia do Rio Grande";2010;"fxa_0a14";29,6
"1021";2920452;"Mansidão";"Bacia do Rio Grande";2010;"fxa_0a14";29,3
"1022";2926202;"Riachão das Neves";"Bacia do Rio Grande";2010;"fxa_0a14";27,9
"1023";2928406;"Santa Rita de Cássia";"Bacia do Rio Grande";2010;"fxa_0a14";28,5
"1024";2928901;"São Desidério";"Bacia do Rio Grande";2010;"fxa_0a14";30,7
"1025";2933455;"Wanderley";"Bacia do Rio Grande";2010;"fxa_0a14";28,4
"1026";2904100;"Boquira";"Bacia do Paramirim";2010;"fxa_0a14";26,6
"1027";2904209;"Botuporã";"Bacia do Paramirim";2010;"fxa_0a14";25,8
"1028";2907558;"Caturama";"Bacia do Paramirim";2010;"fxa_0a14";22,5
"1029";2900504;"Érico Cardoso";"Bacia do Paramirim";2010;"fxa_0a14";23
"1030";2912509;"Ibipitanga";"Bacia do Paramirim";2010;"fxa_0a14";25,2
"1031";2919801;"Macaúbas";"Bacia do Paramirim";2010;"fxa_0a14";26
"1032";2923605;"Paramirim";"Bacia do Paramirim";2010;"fxa_0a14";21,7
"1033";2926905;"Rio do Pires";"Bacia do Paramirim";2010;"fxa_0a14";22,6
"1034";2904605;"Brumado";"Sertão Produtivo";2010;"fxa_0a14";23
"1035";2905008;"Caculé";"Sertão Produtivo";2010;"fxa_0a14";22,5
"1036";2905206;"Caetité";"Sertão Produtivo";2010;"fxa_0a14";24,1
"1037";2906600;"Candiba";"Sertão Produtivo";2010;"fxa_0a14";22,1
"1038";2908804;"Contendas do Sincorá";"Sertão Produtivo";2010;"fxa_0a14";25,1
"1039";2910107;"Dom Basílio";"Sertão Produtivo";2010;"fxa_0a14";22,8
"1040";2911709;"Guanambi";"Sertão Produtivo";2010;"fxa_0a14";23,1
"1041";2912004;"Ibiassucê";"Sertão Produtivo";2010;"fxa_0a14";21,1
"1042";2917201;"Ituaçu";"Sertão Produtivo";2010;"fxa_0a14";25,5
"1043";2917334;"Iuiu";"Sertão Produtivo";2010;"fxa_0a14";28,8
"1044";2918753;"Lagoa Real";"Sertão Produtivo";2010;"fxa_0a14";25,7
"1045";2919504;"Livramento de N. Senhora";"Sertão Produtivo";2010;"fxa_0a14";24
"1046";2920304;"Malhada de Pedras";"Sertão Produtivo";2010;"fxa_0a14";24,2
"1047";2923407;"Palmas de Monte Alto";"Sertão Produtivo";2010;"fxa_0a14";25,2
"1048";2924504;"Pindaí";"Sertão Produtivo";2010;"fxa_0a14";23,3
"1049";2926806;"Rio do Antônio";"Sertão Produtivo";2010;"fxa_0a14";24,2
"1050";2930006;"Sebastião Laranjeiras";"Sertão Produtivo";2010;"fxa_0a14";24,1
"1051";2931004;"Tanhaçu";"Sertão Produtivo";2010;"fxa_0a14";23,8
"1052";2931053;"Tanque Novo";"Sertão Produtivo";2010;"fxa_0a14";26,8
"1053";2932606;"Urandi";"Sertão Produtivo";2010;"fxa_0a14";24,5
"1054";2903805;"Boa Vista do Tupim";"Piemonte do Paraguaçu";2010;"fxa_0a14";29,9
"1055";2911907;"Iaçu";"Piemonte do Paraguaçu";2010;"fxa_0a14";28,7
"1056";2912608;"Ibiquera";"Piemonte do Paraguaçu";2010;"fxa_0a14";29
"1057";2914703;"Itaberaba";"Piemonte do Paraguaçu";2010;"fxa_0a14";26,5
"1058";2916856;"Itatim";"Piemonte do Paraguaçu";2010;"fxa_0a14";27,6
"1059";2919009;"Lajedinho";"Piemonte do Paraguaçu";2010;"fxa_0a14";28,1
"1060";2919603;"Macajuba";"Piemonte do Paraguaçu";2010;"fxa_0a14";30,6
"1061";2922102;"Mundo Novo";"Piemonte do Paraguaçu";2010;"fxa_0a14";28,6
"1062";2924801;"Piritiba";"Piemonte do Paraguaçu";2010;"fxa_0a14";27,8
"1063";2925956;"Rafael Jambeiro";"Piemonte do Paraguaçu";2010;"fxa_0a14";28,3
"1064";2927200;"Ruy Barbosa";"Piemonte do Paraguaçu";2010;"fxa_0a14";27,8
"1065";2928505;"Santa Terezinha";"Piemonte do Paraguaçu";2010;"fxa_0a14";26
"1066";2931301;"Tapiramutá";"Piemonte do Paraguaçu";2010;"fxa_0a14";30,5
"1067";2902609;"Baixa Grande";"Bacia do Jacuípe";2010;"fxa_0a14";29
"1068";2906857;"Capela do Alto Alegre";"Bacia do Jacuípe";2010;"fxa_0a14";23
"1069";2906873;"Capim Grosso";"Bacia do Jacuípe";2010;"fxa_0a14";26,7
"1070";2911253;"Gavião";"Bacia do Jacuípe";2010;"fxa_0a14";22,5
"1071";2914000;"Ipirá";"Bacia do Jacuípe";2010;"fxa_0a14";27
"1072";2920106;"Mairi";"Bacia do Jacuípe";2010;"fxa_0a14";26,2
"1073";2922730;"Nova Fátima";"Bacia do Jacuípe";2010;"fxa_0a14";23,1
"1074";2924058;"Pé de Serra";"Bacia do Jacuípe";2010;"fxa_0a14";26
"1075";2924652;"Pintadas";"Bacia do Jacuípe";2010;"fxa_0a14";26
"1076";2925931;"Quixabeira";"Bacia do Jacuípe";2010;"fxa_0a14";26,2
"1077";2926301;"Riachão do Jacuípe";"Bacia do Jacuípe";2010;"fxa_0a14";23,6
"1078";2929370;"São José do Jacuípe";"Bacia do Jacuípe";2010;"fxa_0a14";27,6
"1079";2930402;"Serra Preta";"Bacia do Jacuípe";2010;"fxa_0a14";25,4
"1080";2933059;"Várzea da Roça";"Bacia do Jacuípe";2010;"fxa_0a14";26,3
"1081";2933109;"Várzea do Poço";"Bacia do Jacuípe";2010;"fxa_0a14";22,8
"1082";2905107;"Caém";"Piemonte da Diamantina";2010;"fxa_0a14";29,9
"1083";2917508;"Jacobina";"Piemonte da Diamantina";2010;"fxa_0a14";25,6
"1084";2921203;"Miguel Calmon";"Piemonte da Diamantina";2010;"fxa_0a14";26,3
"1085";2921401;"Mirangaba";"Piemonte da Diamantina";2010;"fxa_0a14";28,7
"1086";2923357;"Ourolândia";"Piemonte da Diamantina";2010;"fxa_0a14";30,4
"1087";2929800;"Saúde";"Piemonte da Diamantina";2010;"fxa_0a14";26,3
"1088";2930600;"Serrolândia";"Piemonte da Diamantina";2010;"fxa_0a14";24,7
"1089";2932457;"Umburanas";"Piemonte da Diamantina";2010;"fxa_0a14";28,3
"1090";2933158;"Várzea Nova";"Piemonte da Diamantina";2010;"fxa_0a14";27,2
"1091";2900355;"Adustina";"Semiárido Nordeste II";2010;"fxa_0a14";27,5
"1092";2901601;"Antas";"Semiárido Nordeste II";2010;"fxa_0a14";22
"1093";2902658;"Banzaê";"Semiárido Nordeste II";2010;"fxa_0a14";28,6
"1094";2907806;"Cícero Dantas";"Semiárido Nordeste II";2010;"fxa_0a14";24,2
"1095";2907905;"Cipó";"Semiárido Nordeste II";2010;"fxa_0a14";28,4
"1096";2909208;"Coronel João Sá";"Semiárido Nordeste II";2010;"fxa_0a14";29,8
"1097";2910701;"Euclides da Cunha";"Semiárido Nordeste II";2010;"fxa_0a14";27,2
"1098";2910750;"Fátima";"Semiárido Nordeste II";2010;"fxa_0a14";25,5
"1099";2911857;"Heliópolis";"Semiárido Nordeste II";2010;"fxa_0a14";27,1
"1100";2918100;"Jeremoabo";"Semiárido Nordeste II";2010;"fxa_0a14";28,7
"1101";2922904;"Nova Soure";"Semiárido Nordeste II";2010;"fxa_0a14";29,4
"1102";2923050;"Novo Triunfo";"Semiárido Nordeste II";2010;"fxa_0a14";27,6
"1103";2923803;"Paripiranga";"Semiárido Nordeste II";2010;"fxa_0a14";26,2
"1104";2924207;"Pedro Alexandre";"Semiárido Nordeste II";2010;"fxa_0a14";31,7
"1105";2926509;"Ribeira do Amparo";"Semiárido Nordeste II";2010;"fxa_0a14";29,6
"1106";2926608;"Ribeira do Pombal";"Semiárido Nordeste II";2010;"fxa_0a14";27,3
"1107";2927606;"Santa Brígida";"Semiárido Nordeste II";2010;"fxa_0a14";29,6
"1108";2930766;"Sítio do Quinto";"Semiárido Nordeste II";2010;"fxa_0a14";27,4
"1109";2900306;"Acajutiba";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";29,7
"1110";2900702;"Alagoinhas";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";23,4
"1111";2901908;"Aporá";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";29,1
"1112";2902054;"Araçás";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";29,3
"1113";2902203;"Aramari";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";25
"1114";2907004;"Cardeal da Silva";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";32,4
"1115";2907509;"Catu";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";23,1
"1116";2908606;"Conde";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";33,3
"1117";2909604;"Crisópolis";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";29
"1118";2910503;"Entre Rios";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";29,9
"1119";2910602;"Esplanada";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";31,4
"1120";2913705;"Inhambupe";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";30
"1121";2915908;"Itanagra";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";31,6
"1122";2916500;"Itapicuru";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";31,2
"1123";2917904;"Jandaíra";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";33,1
"1124";2923100;"Olindina";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";28,8
"1125";2923308;"Ouriçangas";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";23,8
"1126";2924108;"Pedrão";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";25,8
"1127";2927002;"Rio Real";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";29,1
"1128";2929701;"Sátiro Dias";"Litoral Norte e Agreste Baiano";2010;"fxa_0a14";29,1
"1129";2900405;"Água Fria";"Portal do Sertão";2010;"fxa_0a14";26,8
"1130";2901106;"Amélia Rodrigues";"Portal do Sertão";2010;"fxa_0a14";26,3
"1131";2901502;"Anguera";"Portal do Sertão";2010;"fxa_0a14";23
"1132";2901700;"Antônio Cardoso";"Portal do Sertão";2010;"fxa_0a14";26,7
"1133";2908200;"Conceição da Feira";"Portal do Sertão";2010;"fxa_0a14";26,2
"1134";2908507;"Conceição do Jacuípe";"Portal do Sertão";2010;"fxa_0a14";24,5
"1135";2908903;"Coração de Maria";"Portal do Sertão";2010;"fxa_0a14";26,4
"1136";2910800;"Feira de Santana";"Portal do Sertão";2010;"fxa_0a14";24,1
"1137";2913804;"Ipecaetá";"Portal do Sertão";2010;"fxa_0a14";25,9
"1138";2914505;"Irará";"Portal do Sertão";2010;"fxa_0a14";26,2
"1139";2927507;"Santa Bárbara";"Portal do Sertão";2010;"fxa_0a14";27,7
"1140";2928307;"Santanópolis";"Portal do Sertão";2010;"fxa_0a14";27,3
"1141";2928802;"Santo Estevão";"Portal do Sertão";2010;"fxa_0a14";27,1
"1142";2929305;"São Gonçalo dos Campos";"Portal do Sertão";2010;"fxa_0a14";25,9
"1143";2931103;"Tanquinho";"Portal do Sertão";2010;"fxa_0a14";24,9
"1144";2931400;"Teodoro Sampaio";"Portal do Sertão";2010;"fxa_0a14";24,3
"1145";2931707;"Terra Nova";"Portal do Sertão";2010;"fxa_0a14";26,3
"1146";2901205;"Anagé";"Sudoeste Baiano";2010;"fxa_0a14";24,8
"1147";2902005;"Aracatu";"Sudoeste Baiano";2010;"fxa_0a14";23,7
"1148";2902906;"Barra do Choça";"Sudoeste Baiano";2010;"fxa_0a14";28,7
